shap,pred,weights
-0.24570623,0.022389164,400
-0.24570623,0.022389164,400
-0.24226657,0.013932028999999999,200
-0.25033334,0.035436735,200
-0.24204041,0.013474632,200
-0.25551733,0.05360792,200
-0.24506399,0.020995984,200
-0.25690287,0.059856392,200
-0.24581374,0.023027295,200
-0.24248758,0.014805383,200
-0.24162629,0.01286803,200
-0.24783692,0.028652333,200
-0.24376868,0.018020236999999998,200
-0.24451634,0.019897766,400
-0.24451634,0.019897766,400
-0.24189335,0.013605532,200
-0.24581460000000002,0.023395133999999998,400
-0.24581460000000002,0.023395133999999998,400
-0.24506949,0.02160178,200
-0.24235395,0.014960902,200
-0.24228506,0.014823925,200
-0.2591629,0.07244946,200
-0.24225523,0.014774589,200
-0.24216777,0.014578926,200
-0.24178058,0.013701618999999998,200
-0.2425929,0.015792683000000002,200
-0.24353862,0.018158602,400
-0.24353862,0.018158602,400
-0.24811548,0.030313423,200
-0.24374112,0.018725123,200
-0.24418044,0.019824981999999998,200
-0.24245302,0.01560569,200
-0.26182884,0.094555736,200
-0.24241970000000002,0.015638165,200
-0.2558672,0.057154107999999995,200
-0.24502453,0.022207263999999997,200
-0.25369757,0.048767053,200
-0.2437788,0.019111196,200
-0.24328560000000002,0.017949946,200
-0.24873562,0.03261358,200
-0.2553646,0.055516465999999993,200
-0.24163377,0.014135703999999999,200
-0.25589824,0.058303703,200
-0.25514865,0.055243757000000004,200
-0.24025999,0.011301078,200
-0.239938,0.010594703,200
-0.24251842,0.016751228,200
-0.24192829999999999,0.015388105,200
-0.24106932,0.013371563500000001,200
-0.24753843,0.030075239,200
-0.24047768,0.012138333000000001,200
-0.24377684,0.020153401,200
-0.24122936,0.013998255,200
-0.2532059,0.048496917,200
-0.24194369999999998,0.015794268,200
-0.24202958,0.016033322,200
-0.24071364,0.013035966000000001,200
-0.24216210000000002,0.016463874,200
-0.24945079,0.036382016,200
-0.23974346,0.010973832,200
-0.24256857,0.01763298,200
-0.24342872,0.019763637,200
-0.24266942,0.017904898,200
-0.24198838,0.016259992,200
-0.2395393,0.010596798999999999,200
-0.24006788,0.011872258,200
-0.25080666,0.04107103,200
-0.24084499999999998,0.013884309,200
-0.24085581,0.014039852,200
-0.24143850000000003,0.015449251,200
-0.24329627,0.020050641,200
-0.24773303,0.03214722,200
-0.26188093,0.11518548,200
-0.23984973,0.012110622,200
-0.25616172,0.06302602,200
-0.24309514,0.019997898,200
-0.24236776,0.018201295,200
-0.23932797,0.011082195,200
-0.2575464,0.070334285,200
-0.26135978,0.10295767,200
-0.24243999,0.018472118,200
-0.24740389999999998,0.03176012,200
-0.24695072,0.030537656,200
-0.25778887,0.07225102,200
-0.23910589999999998,0.010853796,200
-0.24489741,0.02510403,200
-0.24457710000000002,0.02434017,200
-0.24244629999999998,0.018956568,200
-0.25015673,0.040848676,200
-0.23774406,0.008170827,200
-0.25752226,0.071660675,200
-0.2373774,0.0075444914000000005,200
-0.25523147,0.06050614,200
-0.25615796,0.06486715,200
-0.24528320000000003,0.02667542,200
-0.23955467,0.012577591,200
-0.24121983,0.01655983,200
-0.25501803,0.06003916,200
-0.24093029,0.015930474,200
-0.24172913,0.018000815,200
-0.2401709,0.014371368999999998,200
-0.24683346,0.031746145,200
-0.2424712,0.02007774,200
-0.2350596,0.0033795403000000004,200
-0.24532822,0.02770821,200
-0.23954514,0.013263698999999999,200
-0.25748122,0.07392751,200
-0.24502,0.026990003999999998,200
-0.25026068,0.04287562,200
-0.24056438,0.015853327,200
-0.25756866,0.074923165,200
-0.2605002,0.10133769,200
-0.24380285,0.024011131,200
-0.24062927,0.016211204,200
-0.24207841,0.019817125,200
-0.24223988,0.020241532,200
-0.25979105,0.09359609,200
-0.23973627,0.014362476,200
-0.23816594,0.010796716000000001,200
-0.24199592,0.01987014,200
-0.25907016,0.08714984,200
-0.24356161,0.023955986000000002,200
-0.23861976,0.011972273,200
-0.24110582,0.017835293000000002,200
-0.23826234,0.011250828999999999,200
-0.23923628,0.013505218000000001,200
-0.24777721,0.03604885,200
-0.23987961,0.015037281000000001,200
-0.23987111,0.01501874,200
-0.26049903,0.107162856,200
-0.24555758,0.029585445,200
-0.24625443,0.03159206,200
-0.24088767,0.017494552,200
-0.24097157,0.017782688,200
-0.23939781,0.014066735,200
-0.24014339999999998,0.015928695,200
-0.24586304,0.030772015,200
-0.24150284,0.019342666,200
-0.23896465,0.01334056,200
-0.23834999,0.01201795,200
-0.2537063,0.05816107,200
-0.24914667,0.04126749,200
-0.24007060000000002,0.016236069,200
-0.24677156,0.03405039,200
-0.25183535,0.051043898,200
-0.2600629,0.10617031,200
-0.23937467,0.014920682,200
-0.2431629,0.024459155,200
-0.23905484,0.014329351,200
-0.238988,0.014188264499999999,200
-0.23702139,0.009901373,200
-0.24060202,0.018205535,200
-0.24746676,0.036916416,200
-0.24680752,0.035096444,200
-0.24696852,0.035736244,200
-0.24109282,0.019714335,200
-0.2374496,0.01114394,200
-0.25825825,0.087109946,200
-0.23583270000000003,0.0076893573,200
-0.25726944,0.07981328,200
-0.23905708,0.015072891000000001,200
-0.24606335,0.033488784,200
-0.24682735,0.035835404,200
-0.25007513,0.04649515,200
-0.23598664,0.008425501,200
-0.24275216,0.02471401,200
-0.25881824,0.09534959,200
-0.24293719,0.02541093,200
-0.23437186,0.005329644000000001,200
-0.23961698,0.017083507,200
-0.24757671,0.03889279,200
-0.23844233,0.014437786000000001,200
-0.23807693,0.0136242565,200
-0.24756448,0.039038774,200
-0.23914346,0.016192166,200
-0.23753314,0.012474218,200
-0.24697370000000002,0.03727319,200
-0.25921234,0.10403514,200
-0.24465454,0.030561438,200
-0.24883713,0.043452468,200
-0.23954257,0.017348949,200
-0.25329617,0.06084955,200
-0.24235852,0.024617447999999997,200
-0.24104969,0.02129158,200
-0.25888252,0.10101867,200
-0.2412371,0.021805223,200
-0.23778534,0.013550774,200
-0.24229318,0.024670856,200
-0.23512289999999997,0.0077817434999999996,200
-0.23502734,0.007686680600000001,200
-0.25917032,0.11201844,200
-0.23938096,0.0176835,200
-0.2390495,0.016930485,200
-0.24207047,0.02450159,200
-0.23571262,0.009390749,200
-0.23619450000000003,0.010493991999999999,200
-0.24853781,0.043822743,200
-0.24024829999999997,0.02009415,200
-0.24354899,0.02871489,200
-0.25485995,0.07047674,200
-0.25411788,0.06675400599999999,200
-0.23826827,0.015480411999999999,200
-0.23653346,0.011518037,200
-0.23794949999999998,0.014761228000000001,200
-0.23272444,0.0034966910999999997,200
-0.23584096,0.010189587,200
-0.23704627,0.013063565,200
-0.23262677,0.0036565824,200
-0.23989639999999998,0.02008095,200
-0.24104029,0.023068205,200
-0.23672596,0.012713308000000001,200
-0.23942241,0.01912563,200
-0.24035427,0.021521045,200
-0.24063243,0.022234341,200
-0.23642032,0.012228003999999999,200
-0.23259853,0.0040449086,200
-0.25822693,0.10318085,200
-0.23835562,0.016973211999999998,400
-0.23835562,0.016973211999999998,400
-0.23505056,0.009477639,200
-0.23644744,0.012743125,200
-0.23635487,0.012542257,200
-0.24480279,0.034236237,200
-0.24459489,0.033634044,200
-0.23640846,0.012687388,200
-0.23915304,0.019192176000000002,200
-0.24021417,0.02185066,200
-0.23897536,0.018808188,200
-0.23642762,0.012884072,200
-0.24346615,0.030822564,200
-0.23466049,0.0092555955,200
-0.23801932,0.016977422,200
-0.2349364,0.010080203000000001,200
-0.2371656,0.01536695,200
-0.24120475,0.025408166,200
-0.25775492,0.10584638,200
-0.24526191,0.03703398,200
-0.23889023,0.019669618,200
-0.23466074,0.01020039,200
-0.2514729,0.060155857,200
-0.23411614,0.009079265,200
-0.23351462,0.00789334,200
-0.23689641,0.015460686000000001,200
-0.23499456,0.011159957,200
-0.24204345,0.028442957,200
-0.23910846,0.021029727999999998,400
-0.23910846,0.021029727999999998,400
-0.23883405,0.020437922,200
-0.25081578,0.058203198,200
-0.24224503,0.029447268999999998,200
-0.23602082,0.013883382,200
-0.2344529,0.01045328,200
-0.24749331,0.04590835,200
-0.23577622,0.013526638,200
-0.23367919,0.008989361,200
-0.24188717,0.029004987000000003,200
-0.23851907,0.020302646,200
-0.24045262,0.025381602000000003,200
-0.251399,0.062073566,400
-0.251399,0.062073566,400
-0.23315082,0.008164507,200
-0.24122402,0.027597492999999997,200
-0.23811056,0.019621551,200
-0.23731491,0.017809736,200
-0.25687692,0.10370607,200
-0.25449127,0.07994744,200
-0.23342600000000002,0.0092664985,200
-0.24119271,0.028137572000000003,200
-0.25325564,0.07296567400000001,200
-0.23880854,0.022005757,200
-0.24876492,0.052439942999999996,200
-0.25146,0.064050436,200
-0.24817692,0.050360568,200
-0.23985845,0.024876058,200
-0.2423143,0.031767167,200
-0.23890285,0.022669828,200
-0.23185867,0.0065379515,200
-0.24053417,0.02706765,200
-0.23053034,0.003922872,200
-0.25667122,0.10954571,200
-0.23382083,0.011041923,200
-0.24046764,0.027169274,200
-0.2386506,0.022456609,200
-0.23192114,0.007038241999999999,400
-0.23192114,0.007038241999999999,400
-0.2371805,0.018969566,200
-0.23457995,0.012963831,200
-0.2357783,0.015826091,200
-0.2327281,0.009026783,200
-0.23233233,0.00818592,200
-0.23277862,0.009234578,200
-0.24220952,0.0325571,200
-0.23480216,0.013826558000000001,200
-0.24013625,0.027069697,200
-0.23409104,0.012385255,200
-0.2365429,0.018058285,200
-0.23482884,0.014132051000000001,200
-0.23937216,0.02526731,200
-0.23417124,0.012788358,200
-0.23462571,0.013857168999999999,400
-0.23462571,0.013857168999999999,400
-0.23494804,0.014608013999999999,200
-0.24967129999999998,0.059133242999999995,200
-0.23915452,0.024926,200
-0.23310994,0.010607818,200
-0.23417252,0.01304198,200
-0.23464516,0.014128477,200
-0.23506522,0.015344731,200
-0.24980970000000002,0.06058765,200
-0.2551393,0.09480452,200
-0.22954229,0.0035226431,400
-0.22954229,0.0035276045000000003,400
-0.23580582,0.017236993,200
-0.24132448,0.031439517,200
-0.24823542,0.054341912,200
-0.245481,0.0444185,200
-0.22979014,0.0042496226,200
-0.23125625,0.007318582,400
-0.23125625,0.007318582,400
-0.24514411,0.04341628,200
-0.2293547,0.0034634084000000004,200
-0.23770854,0.022171947999999997,200
-0.23273256,0.010584457,200
-0.23526299,0.016308475,200
-0.23397456,0.013363035,200
-0.24129507,0.03180589,200
-0.2394984,0.026927543999999998,400
-0.2394984,0.026927543999999998,400
-0.23923178,0.026232721,200
-0.23144673,0.007956211999999999,200
-0.23513147,0.01616134,200
-0.24208023,0.034220796,200
-0.22987343,0.004750204,200
-0.2448443,0.04289778,200
-0.23001271,0.0050829346,200
-0.23878749,0.025466267,200
-0.24727963,0.051767983,200
-0.25188467,0.07289183,200
-0.2557054,0.113771595,200
-0.23168070000000002,0.008873431,200
-0.23185228,0.009277042,200
-0.24324845,0.038354777,200
-0.23268893,0.01115497,200
-0.22950403,0.0044634785,200
-0.23241399999999998,0.010598888999999998,200
-0.23312044,0.012234196999999999,200
-0.23422273,0.014723833,200
-0.22898483,0.0035619370000000003,200
-0.22920258,0.0040338533,200
-0.2511929,0.07005351,200
-0.23471525,0.016043391,200
-0.23516725,0.017112726,200
-0.23589347,0.018852811,200
-0.25206146,0.07514306,200
-0.23221529999999999,0.010487607,200
-0.23751871,0.022895892999999997,200
-0.22925217,0.0042666397,200
-0.23572966,0.01853262,200
-0.24937543,0.061526313,200
-0.2292408,0.004340127,200
-0.24584374,0.04766897,200
-0.25151336,0.0723878,200
-0.2548589,0.09976431,200
-0.23476267,0.01648035,200
-0.23224314,0.010855665,200
-0.23294736,0.012446951000000001,200
-0.24797763,0.05623202,200
-0.23485093,0.016892962,200
-0.23090410000000003,0.00810857,200
-0.25530988,0.11481585,200
-0.23585579,0.019479195,200
-0.22857489,0.0035033901,200
-0.23574427,0.01932928,200
-0.24587882,0.04872681,200
-0.23477152,0.017111642,200
-0.23220529999999998,0.011297881000000001,200
-0.23441583,0.01631057,200
-0.23401353,0.015543422,400
-0.23401353,0.015543422,400
-0.23505340000000002,0.018004946,200
-0.2331445,0.01361518,200
-0.23464563,0.017089417,200
-0.25502616,0.11393685,200
-0.23251833,0.012350564,200
-0.24097022,0.03366678,200
-0.22920638,0.0053488878,200
-0.24734695,0.055114800000000005,200
-0.23695092,0.022893898,200
-0.24294193,0.03987049,200
-0.23396477,0.015985908,200
-0.2384976,0.027248537000000003,200
-0.23843426,0.02709891,200
-0.23553205,0.019776601,200
-0.25410128,0.09788674,200
-0.24086335,0.033947233,200
-0.23430915,0.017162893000000002,400
-0.23430915,0.017162893000000002,400
-0.24857838,0.06149471,200
-0.2351094,0.019215481,200
-0.2544187,0.10575306,200
-0.23700891,0.024099749,200
-0.238936,0.029177867000000003,200
-0.22808027,0.0041273558,200
-0.2326094,0.013865897,200
-0.23300663,0.014812925,200
-0.23115982,0.010757431000000001,200
-0.23388328,0.016925288,200
-0.24775311,0.059318326,200
-0.2300089,0.008414839,200
-0.24883822,0.06424495,400
-0.24883822,0.06424495,400
-0.23935801,0.030959139,200
-0.23962463,0.031712454,200
-0.24979638,0.06925767,200
-0.23380421,0.017021606,200
-0.24441269999999998,0.04682528,200
-0.23591700000000002,0.022141716000000002,200
-0.23658492,0.023853457999999998,200
-0.24475998,0.04811994,200
-0.22755566,0.0036946446999999998,200
-0.22989474,0.00852348,200
-0.23195326,0.013066208999999999,200
-0.22819963,0.0052366056,200
-0.22743186,0.0037047158,200
-0.22975610000000002,0.008501546,200
-0.2369489,0.025268579,200
-0.23467800000000003,0.019657686,200
-0.23216726,0.013882475,400
-0.23216726,0.013882475,400
-0.23574784,0.022356857999999997,200
-0.23017003,0.009583923000000001,200
-0.23955138,0.032594983,200
-0.23358782,0.017309671000000002,200
-0.24929658,0.06878518,200
-0.23274851,0.015638113000000002,600
-0.23274851,0.015638113000000002,600
-0.23274851,0.015638113000000002,600
-0.22787829,0.0052078757000000005,200
-0.23551798,0.022344345,200
-0.23534226,0.02204578,200
-0.22826077,0.0061241654,200
-0.23563462,0.02279787,200
-0.23087144,0.011699771999999999,200
-0.23179245,0.013826501000000001,200
-0.23499003,0.021339532,200
-0.22689973,0.003568428,200
-0.22757481,0.005002014,200
-0.24026008,0.035678953,200
-0.23351875,0.018021900000000004,200
-0.23020229,0.01057924,200
-0.23617148,0.024585513,200
-0.24837902,0.06586365400000001,200
-0.24719818,0.06045631,200
-0.23733075,0.027751535,200
-0.23504543,0.022066812999999998,200
-0.23326673,0.017857602,200
-0.23716204,0.027565992999999997,200
-0.232789,0.016847797,200
-0.23043783,0.011569922,200
-0.23239757,0.015965143,200
-0.23748360000000002,0.028578642999999997,200
-0.22773984,0.0059146425,200
-0.25146744,0.08569011,200
-0.2394,0.033977043,200
-0.23419255,0.020284453,200
-0.24386686,0.04838033,200
-0.24258101,0.044056057999999995,200
-0.23433486,0.02096522,400
-0.23433486,0.02096522,400
-0.24646577,0.058748268,200
-0.23080252,0.012891005,200
-0.23678721,0.027334182999999998,200
-0.25098267,0.08355051,200
-0.23726024,0.02867022,200
-0.23220615,0.01614685,200
-0.23123029,0.013950173,200
-0.23517346,0.02328932,200
-0.23021327,0.01189452,200
-0.22794351,0.0071064136,200
-0.23108193,0.013892426000000001,200
-0.23659589999999997,0.027307326,200
-0.25262517,0.10268173,200
-0.22965614,0.010880906999999999,200
-0.23286884,0.018182183,200
-0.22979584,0.011249678,200
-0.24295354,0.04654747,200
-0.24748226,0.064842775,200
-0.23169267,0.015628861,200
-0.22677585,0.0050829155,200
-0.23072031,0.013520327,200
-0.23402674,0.021231031,200
-0.22856379999999998,0.008896088,400
-0.22856379999999998,0.008896088,400
-0.23382986,0.020803606000000002,200
-0.22603522,0.0037198756,200
-0.23643966,0.027548552,200
-0.22916901,0.010362908,200
-0.23302807,0.019162111000000003,200
-0.2500582,0.08076554,200
-0.23883699,0.03468228,200
-0.23256378,0.018360874,200
-0.22940509,0.0112364525,200
-0.2307974,0.014330589,200
-0.23366252,0.021042777000000002,600
-0.23366252,0.021042777000000002,600
-0.23366252,0.021042777000000002,600
-0.24367929,0.050479065999999996,200
-0.22867179999999998,0.009791788000000001,200
-0.25090408,0.088046424,200
-0.24408443,0.052310284000000005,200
-0.23009762,0.013034308999999999,200
-0.23740236,0.030993469,200
-0.24996857,0.08122854,200
-0.23795782,0.032586932,200
-0.24778806,0.06855961,200
-0.23268357,0.019068485,200
-0.22971825,0.01231457,200
-0.22528115,0.0031028636999999998,200
-0.23340587,0.020858606000000002,200
-0.23242491,0.018517224,200
-0.23234810000000003,0.018397491000000002,200
-0.23939195,0.037059642000000004,200
-0.22603072,0.004765205,200
-0.24776497,0.068959646,200
-0.22930859,0.011690701000000001,200
-0.2357444,0.027298816,200
-0.2251342,0.003304314,200
-0.22650662,0.006217694,200
-0.23046622,0.014702321,200
-0.23274203,0.02003502,200
-0.24679162,0.06534138,200
-0.23217535,0.01872532,200
-0.22988273,0.013482093999999998,600
-0.22988273,0.013482093999999998,600
-0.22988273,0.013482093999999998,600
-0.2304659,0.014786852,200
-0.22873594,0.011002679,200
-0.23968968,0.038836204,200
-0.22651903,0.0064240294,200
-0.24427104,0.054729912,200
-0.22980568,0.013485025,200
-0.23298079,0.020861227,200
-0.23212664,0.018846951,200
-0.22894455,0.011700611000000001,200
-0.24456525,0.056351475,400
-0.24456525,0.056351475,400
-0.23662855,0.03046053,200
-0.24267213,0.049248595,200
-0.23158824,0.017802104,200
-0.23137572,0.017356876,200
-0.22860450000000002,0.01117761,200
-0.2292652,0.012694876,200
-0.23199295,0.018922016,400
-0.23199295,0.018922016,400
-0.24265574,0.04948791,200
-0.24630703,0.064468734,200
-0.23188722,0.018823418999999997,200
-0.22900113,0.012319931000000001,200
-0.24408205,0.055187833,200
-0.22899128,0.012399253999999998,200
-0.24701047,0.06840296,200
-0.23621501,0.03000027,200
-0.23789763,0.034745988,200
-0.22751607,0.009337678,200
-0.22513518,0.004448369000000001,400
-0.22513518,0.004448369000000001,400
-0.23137368,0.017902508,200
-0.2511888,0.10072871,200
-0.22629343,0.006873552,200
-0.2281529,0.010822868999999999,200
-0.24650711,0.06631466,200
-0.22864367,0.01192212,200
-0.22758889,0.009666632,200
-0.23219876,0.020107975,200
-0.23689957,0.03233508,200
-0.22820103,0.0111754965,200
-0.23349586,0.023496395,200
-0.24460404,0.058416199999999995,200
-0.22874232,0.012456278999999999,200
-0.24032313,0.04284973,200
-0.22804527,0.011063731,200
-0.23825206,0.0365906,200
-0.22677483,0.008387181,200
-0.23154278,0.019041024,600
-0.23154278,0.019041024,600
-0.23154278,0.019041024,600
-0.22438094,0.0036415362,200
-0.23058788,0.01686954,200
-0.24762952,0.07357215,200
-0.22803344,0.011252298,200
-0.24696629,0.07032973,200
-0.22471802,0.0045127287,200
-0.22591308,0.0069665597,200
-0.2495909,0.08759941,200
-0.22824593,0.011907569,200
-0.24613668,0.06633507,200
-0.24058847,0.044575598,200
-0.23073143,0.01761943,200
-0.23842216,0.037802715,200
-0.23272812,0.022396851000000002,200
-0.24730691,0.07281345,200
-0.2510989,0.10900706,200
-0.24725284,0.07260334,200
-0.23328479,0.023985287,200
-0.22746527,0.010633888000000001,200
-0.24036942,0.044316124000000005,200
-0.24030903,0.04413417,200
-0.22858693,0.013119128999999998,200
-0.22433749,0.0042446996,400
-0.22415654,0.0038893044,400
-0.23096214,0.018515326000000002,200
-0.22433749,0.0042506736,200
-0.24899739,0.08452310000000002,200
-0.22772999,0.011272118999999999,200
-0.22961220000000002,0.0155473985,200
-0.22811769,0.012298973000000001,200
-0.23056729,0.017806709,200
-0.2337683,0.02579954,200
-0.23328885,0.024608785,200
-0.24043122,0.045218267,200
-0.22892085,0.014336855,200
-0.22768149,0.011702309,200
-0.22984047,0.016505465,200
-0.22393043,0.0039936285,200
-0.22618579999999996,0.008581538,200
-0.22775309,0.011916762,200
-0.22431034,0.0048143496,200
-0.23162529999999998,0.020923108,200
-0.23418155,0.027372649,200
-0.22772463,0.012071822,200
-0.24899778,0.08729105,200
-0.23649745,0.033819563999999996,200
-0.2298826,0.017017202,200
-0.22628546,0.009149538,200
-0.22702055,0.0107992375,200
-0.22326218,0.0031479225,200
-0.23537917,0.030953096,200
-0.22535221,0.0073842215000000004,200
-0.22798699,0.012989654,200
-0.23261639999999997,0.023807341,200
-0.23267066,0.0240282,200
-0.23015541,0.018011658,200
-0.22942916,0.016344896,200
-0.23886393,0.04138173,200
-0.23471224,0.029360149,200
-0.22547878,0.007958489499999999,200
-0.22761431,0.012520177,200
-0.22853042,0.014626916499999998,200
-0.22760029999999998,0.01262885,200
-0.22607699,0.009388266,200
-0.2489323,0.08996477,200
-0.23962335,0.044424053,200
-0.22976866,0.017566815,200
-0.22745633,0.012399155,200
-0.25026405,0.108985074,200
-0.23285832,0.025047556000000002,200
-0.23010676,0.018443722,200
-0.22745615,0.012502827,200
-0.22619237,0.009831838,200
-0.22633363,0.010163444,200
-0.22916332,0.016372602,200
-0.2320611,0.02324617,200
-0.22596458,0.0094013745,200
-0.24294524,0.05682643,200
-0.22460905,0.0066550407,200
-0.24380675,0.06054047,200
-0.22679086,0.011252456999999999,200
-0.24496365,0.065844566,200
-0.23297822,0.025696117,200
-0.22861841,0.015332343,200
-0.2300321,0.018623611,200
-0.2375386,0.038477287,200
-0.22460881,0.0069573424,200
-0.24136676,0.051519692,200
-0.22567144,0.00925944,200
-0.22970197,0.018203404,200
-0.22857285,0.01563454,200
-0.22659288,0.011426943,200
-0.22261599999999998,0.0033246328000000004,200
-0.24846060000000003,0.08945011,200
-0.22656544,0.011460897,200
-0.23989888,0.04683143,200
-0.22852568,0.015848216000000002,200
-0.23100516,0.021645065,400
-0.23100516,0.021645065,400
-0.23249622,0.025344442999999998,400
-0.23249622,0.025344442999999998,400
-0.22263812,0.003514897,200
-0.23634215,0.03581199,200
-0.22607844,0.01054925,200
-0.23302414,0.026839107,200
-0.22566999999999998,0.0097872345,200
-0.24072997,0.050132703,200
-0.22770299,0.014246594,200
-0.24003732,0.047812935,200
-0.22858396,0.016346758,600
-0.22858396,0.016346758,600
-0.22858396,0.016346758,600
-0.23343164,0.028197132000000003,200
-0.2245282,0.0076955087,200
-0.22847584,0.016314847,200
-0.23193320000000003,0.024615915,200
-0.22541487,0.009805413,200
-0.22484490000000001,0.008616631,200
-0.22705376,0.013331192,200
-0.23221503,0.025504407000000003,200
-0.22330186,0.005547741,200
-0.22674482,0.012787395,200
-0.2246098,0.008340972,200
-0.22710316,0.013661429,200
-0.24343246,0.062192935,200
-0.22809453,0.015967099,200
-0.22887728,0.017788894,200
-0.23972426,0.047988366,200
-0.23977475,0.04820621,200
-0.23163086,0.024454046,200
-0.22653097,0.012603521000000001,200
-0.22608252,0.011681343,200
-0.23901547,0.045790073,200
-0.23021924,0.021325052,200
-0.24228443,0.0582462,200
-0.22223143,0.004061817,200
-0.22707881,0.0141466595,200
-0.22365206,0.006940909,200
-0.22652166,0.012976528999999999,200
-0.22414489,0.007963208000000001,200
-0.2247617,0.009243282,200
-0.24359542,0.06416851,200
-0.22694297,0.013963225,200
-0.24877931,0.101424746,200
-0.22487929999999998,0.009569793,200
-0.22973031,0.02038914,200
-0.24862367,0.09951577,200
-0.22249770000000002,0.004789545,400
-0.22249770000000002,0.0047962824,400
-0.24869339999999998,0.1008482,200
-0.22358163,0.0070206816,200
-0.22314216,0.006158217,200
-0.22627403,0.012698395,200
-0.22527765,0.010640843,400
-0.22527765,0.010640843,400
-0.22429736,0.008610934,200
-0.2274103,0.015313917,200
-0.22492288,0.010024808,200
-0.23035862,0.022317273999999998,200
-0.22665749999999998,0.013860871,200
-0.24783926,0.09257666,200
-0.22319450000000002,0.0067107569999999995,600
-0.22319450000000002,0.0067107569999999995,600
-0.22319450000000002,0.0067107569999999995,600
-0.22906153,0.019570408,200
-0.23077703,0.023716533999999997,200
-0.22226602,0.005007107,200
-0.22194795,0.004395476,200
-0.23811346,0.044568837,200
-0.23090431,0.024210443999999998,200
-0.23300903,0.029676896,200
-0.22655758,0.014107066000000001,200
-0.22366726,0.008027505,200
-0.22513326,0.011215006000000001,200
-0.22597232,0.013046098999999999,200
-0.22399229999999998,0.008884354,200
-0.22606468,0.013324571,200
-0.2293659,0.021042803,400
-0.2293659,0.021042803,400
-0.24565107,0.078498,200
-0.22125049,0.0036054149,200
-0.22725189,0.016258795,200
-0.24859954,0.11666285,200
-0.23813991,0.04592739,200
-0.22545746,0.012531673,200
-0.2317074,0.027236855,200
-0.2253874,0.0123953195,200
-0.22184803,0.0051106736,200
-0.2237355,0.00895757,200
-0.24198894,0.060700458,200
-0.22142108,0.004437445999999999,200
-0.2249817,0.011745591000000001,600
-0.22090392,0.0034695840000000004,600
-0.24623968,0.084362544,600
-0.22556221,0.013068281000000001,200
-0.22738202,0.017119978,200
-0.22738202,0.017119978,200
-0.22684003,0.01590037,400
-0.22684003,0.01590037,400
-0.24766596,0.09864539,400
-0.22769989999999998,0.01798408,400
-0.22401577,0.009953231,200
-0.24391744,0.07070283,200
-0.24804713,0.10671821,200
-0.23497114,0.037022255,200
-0.23128572,0.026937700000000002,200
-0.24006163,0.053933084000000006,200
-0.22528234,0.012880694,200
-0.22886096,0.021027215,200
-0.24194977,0.0617701,200
-0.22711968,0.017139213,200
-0.22037645,0.0030742473999999997,200
-0.24693263,0.09312858,200
-0.22322693,0.008880357,200
-0.2232399,0.008979576,200
-0.22866399999999998,0.020992342,200
-0.22866399999999998,0.020992342,200
-0.24255034,0.06530017,400
-0.23928000000000002,0.051990096,400
-0.2207801,0.004295195,200
-0.2238334,0.01050557,200
-0.22100018,0.0047505509999999996,200
-0.22100018,0.0047505509999999996,200
-0.22100018,0.0047505509999999996,600
-0.23679085,0.043668005999999995,600
-0.22625645,0.015772972,600
-0.22654378,0.01642934,200
-0.22737819,0.018350606999999998,200
-0.22455958,0.012149733999999999,200
-0.22902663,0.022420292999999997,200
-0.22531816,0.01394058,200
-0.22531816,0.01394058,200
-0.23273695,0.0320644,400
-0.2268868,0.017588908,400
-0.22241282,0.00798951,200
-0.23217118,0.030678667000000003,200
-0.22701351,0.017936653,200
-0.22724439,0.01847476,200
-0.2427357,0.06765519,200
-0.23053461,0.026451476,200
-0.22401571,0.011370213,200
-0.22100104,0.0052564195,200
-0.2249817,0.013548822,200
-0.2249817,0.013548822,200
-0.22515501,0.013948579,200
-0.22037832,0.004112719,1200
-0.22037832,0.004112719,1200
-0.22037832,0.004112719,1200
-0.22037832,0.004112719,1200
-0.22037832,0.004112719,1200
-0.22037832,0.004118508,1200
-0.22132870000000002,0.0060379477,200
-0.22005863,0.0037101953999999996,200
-0.23892257,0.05230936,200
-0.22189671,0.00735771,200
-0.22463256,0.013084608000000001,200
-0.22802868,0.020828925,200
-0.22461717,0.01312733,200
-0.2227225,0.009234334,200
-0.22189175,0.007588849399999999,800
-0.22189175,0.007588849399999999,800
-0.22189175,0.007588849399999999,800
-0.22189175,0.007588849399999999,800
-0.22034422,0.0045631759999999995,400
-0.22034422,0.0045631759999999995,400
-0.23296396,0.03377855,200
-0.22201084,0.00792623,200
-0.23242800000000002,0.032379913999999996,200
-0.23133714,0.029583035,200
-0.22781616,0.020790594,200
-0.21899459,0.0021587342000000003,200
-0.22044541,0.0049982253,200
-0.22999781,0.02623531,200
-0.22310139,0.010420575999999999,400
-0.22310139,0.010420575999999999,400
-0.23287167,0.033905804,200
-0.22863035,0.022970332000000003,200
-0.2329031,0.03420823,200
-0.22837171,0.022450395,200
-0.22353408,0.011548353,200
-0.22323924,0.010951883,200
-0.22534459999999998,0.015560731999999999,200
-0.22388000000000002,0.012388247,400
-0.22388000000000002,0.012388247,400
-0.21977213,0.0040618040000000005,200
-0.22502948,0.014955506,200
-0.22207794,0.008727805,200
-0.22368994,0.012176702,200
-0.22703804,0.019634029,200
