generation,type,ind,X1,X2,prediction,fitness
55,cfacts,42,0.582690379,0.361222868,1,2.850710824
55,cfacts,44,0.81929409,0.290234895,1,1.752190744
55,cfacts,47,0.674922524,0.561300708,1,1.898427908
55,cfacts,50,0.366161005,0.146697089,1,6.432914296
55,cfacts,51,0.623885877,0.045041369,1,2.345333604
55,cfacts,52,0.702553604,0.127782903,1,2.133259446
55,cfacts,0,0.438851705,0.047114672,1,3.60779513
55,cfacts,1,0.740588038,0.280089099,1,2.034547034
55,cfacts,2,0.308731489,0.114746898,1,6.781759276
55,cfacts,3,0.632589001,0.479857165,1,2.240504873
55,cfacts,4,0.98428235,0.816344011,1,1.078380331
55,cfacts,5,0.500330425,0.246281792,1,3.994279593
55,cfacts,9,0.806702165,0.482035044,1,1.65803611
55,cfacts,14,0.991182119,0.375743609,1,1.330189066
55,cfacts,15,0.960978365,0.659717455,1,1.218643805
55,cfacts,17,0.647848172,0.319301256,1,2.476235142
55,cfacts,20,0.750772586,0.1319806,1,1.943665762
55,cfacts,21,0.283148556,0.167318142,1,11.22595636
55,cfacts,24,0.842454381,0.701984075,1,1.341959382
55,cfacts,25,0.452593127,0.313684236,1,4.708834001
55,cfacts,26,0.557576358,0.319967525,1,3.170234301
55,cfacts,28,0.930912992,0.531247096,1,1.357385207
55,cfacts,1,0.526374169,0.314167814,1,3.524532733
55,cfacts,4,0.341584205,0.025376867,1,4.122415775
55,cfacts,5,0.957075999,0.4595935,1,1.355957566
55,cfacts,6,0.938080906,0.171217954,1,1.443884213
55,cfacts,8,0.809465758,0.485084834,1,1.647853914
55,cfacts,9,0.626993607,0.310291274,1,2.619280356
55,cfacts,13,0.647389363,0.583794556,1,1.926867718
55,cfacts,1,0.740265378,0.190485439,1,2.024846982
55,cfacts,5,0.964760409,0.512558512,1,1.313268791
55,cfacts,1,0.639887956,0.410828579,1,2.371037003
55,cfacts,2,0.471643049,0.037800583,1,3.258967834
55,cfacts,3,0.801160881,0.572375694,1,1.566128158
55,cfacts,4,0.483684905,0.087721117,1,3.514877241
55,cfacts,0,0.865291688,0.030818724,1,1.531007116
55,bads,0,0.667288213,0.793485774,0,1.459416716
55,bads,1,0.40083239,0.726447506,0,2.00099019
55,bads,3,0.11220325,0.773536696,0,1.84717454
55,bads,5,0.533773103,0.782573286,0,1.657116334
55,bads,8,0.361507278,0.726779299,0,2.042295324
55,bads,9,0.060584112,0.81615305,0,1.675045039
55,bads,10,0.271183068,0.636414999,0,2.58401147
55,bads,13,0.565771682,0.661861127,0,1.926852582
55,bads,16,0.534423212,0.752146927,0,1.732792343
55,bads,18,0.931522824,0.927200192,0,1.040834952
55,bads,19,0.509585422,0.872086436,0,1.483516047
55,bads,21,0.222186783,0.412502537,0,6.065548546
55,bads,23,0.486369763,0.537096942,0,2.689033788
55,bads,28,0.26849815,0.557225645,0,3.249052575
55,bads,30,0.112780246,0.153375761,0,5.958558847
55,bads,31,0.196729346,0.735335268,0,2.048130984
55,bads,33,0.495803227,0.568028073,0,2.487892576
55,bads,34,0.042079627,0.686646719,0,2.067726164
55,bads,36,0.255681493,0.42959076,0,5.565430887
55,bads,37,0.148511668,0.20112212,0,8.877435453
55,bads,38,0.062740931,0.187281263,0,5.063722871
55,bads,41,0.227680271,0.371234295,0,8.112158627
55,bads,43,0.838356716,0.894680587,0,1.145740228
55,bads,45,0.233979934,0.155163501,0,10.39716542
55,bads,46,0.030421743,0.531256183,0,2.802542968
55,bads,48,0.382933128,0.824232422,0,1.696587587
55,bads,49,0.938660198,0.903976065,0,1.052959732
55,bads,53,0.649043702,0.700554347,0,1.661516802
55,bads,54,0.171929544,0.624714509,0,2.612596583
55,bads,55,0.916979292,0.989440684,0,1.004209481
55,bads,6,0.164958663,0.251208743,0,11.75779965
55,bads,7,0.603256224,0.960258284,0,1.260625376
55,bads,8,0.090255855,0.661066972,0,2.267496469
55,bads,10,0.500963596,0.569656643,0,2.46061401
55,bads,11,0.244100753,0.371923993,0,8.192247434
55,bads,12,0.990478965,0.968853663,0,0.968976014
55,bads,13,0.216246423,0.969742891,0,1.387859709
55,bads,16,0.16492017,0.192198709,0,9.722233737
55,bads,18,0.447318398,0.518761838,0,2.999239366
55,bads,19,0.922691636,0.98520324,0,1.003499363
55,bads,22,0.150722731,0.279170801,0,9.664244065
55,bads,23,0.052913338,0.192802487,0,4.87285069
55,bads,27,0.072530369,0.659753642,0,2.239466049
55,bads,29,0.385627199,0.765403891,0,1.876347948
55,bads,0,0.246232518,0.904780391,0,1.527204329
55,bads,2,0.857823078,0.836779071,0,1.183652804
55,bads,3,0.025692495,0.891486584,0,1.471513163
55,bads,7,0.021682378,0.950090685,0,1.357994014
55,bads,10,0.469400099,0.781277789,0,1.739742267
55,bads,11,0.077476611,0.331467785,0,5.241329167
55,bads,12,0.071488533,0.028553896,0,3.515710198
55,bads,0,0.367308308,0.818410019,0,1.722982863
55,bads,2,0.488382317,0.996111869,0,1.276701925
55,bads,3,0.101370061,0.086229708,0,4.521621542
55,bads,4,0.339197493,0.509522722,0,3.64400331
55,bads,6,0.240376802,0.551843243,0,3.311295509
55,bads,0,0.361127191,0.879003212,0,1.565571676
56,cfacts,0,0.298113661,0.218967864,1,17.46630224
56,cfacts,1,0.298113661,0.201057724,1,14.57058764
56,cfacts,2,0.297857661,0.218967864,1,17.53212913
56,cfacts,3,0.320888625,0.187470687,1,10.57913108
56,cfacts,4,0.283148556,0.159981767,1,10.4245259
56,cfacts,5,0.331644443,0.159981767,1,8.228544527
56,cfacts,6,0.331644443,0.15369024,1,7.920215099
56,cfacts,7,0.337442745,0.152883243,1,7.652137952
56,cfacts,8,0.386178141,0.228495544,1,7.253440243
56,cfacts,9,0.386178141,0.245082075,1,7.338538475
56,cfacts,10,0.38893769,0.205681475,1,6.857069936
56,cfacts,11,0.366161005,0.096396379,1,5.192619552
56,cfacts,12,0.337298862,0.146697089,1,7.393711276
56,cfacts,13,0.366208809,0.100972816,1,5.291554248
56,cfacts,14,0.448195978,0.100972816,1,4.032692557
56,cfacts,15,0.386178141,0.213807464,1,7.096950414
56,cfacts,16,0.452593127,0.313684236,1,4.708834001
56,cfacts,17,0.354803836,0.064620952,1,4.695858653
56,cfacts,18,0.38893769,0.339787524,1,6.045029935
56,cfacts,19,0.448195978,0.08449903,1,3.87282214
56,cfacts,20,0.469430404,0.271564173,1,4.535405521
56,cfacts,21,0.470379434,0.213807464,1,4.477647093
56,cfacts,22,0.455289594,0.140155566,1,4.294986766
56,cfacts,23,0.481303899,0.277903529,1,4.292197306
56,cfacts,24,0.423885678,0.091421826,1,4.249234676
56,cfacts,25,0.423885678,0.091421826,1,4.249234676
56,cfacts,26,0.423885678,0.091421826,1,4.249234676
56,cfacts,27,0.423885678,0.091421826,1,4.249234676
56,cfacts,28,0.423439413,0.410751848,1,4.22870267
56,cfacts,29,0.431810029,0.091421826,1,4.145064852
56,cfacts,30,0.492367438,0.240827253,1,4.123015043
56,cfacts,31,0.341584205,0.025376867,1,4.122415775
56,cfacts,32,0.440693406,0.09661088,1,4.08615538
56,cfacts,33,0.48481713,0.169013646,1,4.025917765
56,cfacts,34,0.447122616,0.407489636,1,3.963379156
56,cfacts,35,0.496240749,0.316750377,1,3.919606475
56,cfacts,36,0.402700771,0.040001434,1,3.851372593
56,cfacts,37,0.511264737,0.257146058,1,3.826104359
56,cfacts,38,0.438851705,0.047114672,1,3.60779513
56,cfacts,39,0.526374169,0.314167814,1,3.524532733
56,cfacts,40,0.483684905,0.087721117,1,3.514877241
56,cfacts,41,0.445965641,0.064620952,1,3.707063357
56,cfacts,42,0.824040385,0.167318142,1,1.724243897
56,cfacts,1,0.983449225,0.43503426,1,1.322000434
56,cfacts,2,0.839670493,0.672418681,1,1.378623554
56,cfacts,3,0.593054478,0.532559954,1,2.250024843
56,cfacts,5,0.492422358,0.392118679,1,3.558599013
56,cfacts,7,0.421733664,0.259234198,1,5.814570513
56,cfacts,11,0.728416965,0.420811196,1,1.968522026
56,cfacts,14,0.861083591,0.10122562,1,1.589993975
56,cfacts,16,0.749699198,0.636621073,1,1.582771623
56,cfacts,19,0.932988229,0.077037421,1,1.419348152
56,cfacts,22,0.60769992,0.494176778,1,2.308960682
56,cfacts,24,0.591578687,0.285470705,1,2.911924917
56,cfacts,25,0.998556922,0.149025505,1,1.323913149
56,cfacts,26,0.382255539,0.002010146,1,3.558054379
56,cfacts,30,0.477864948,0.298340152,1,4.29302371
56,cfacts,31,0.627825442,0.311006948,1,2.61288237
56,cfacts,34,0.945211123,0.487602341,1,1.361113275
56,cfacts,36,0.937328122,0.329605466,1,1.445248215
56,cfacts,37,0.501949226,0.11566259,1,3.502311127
56,cfacts,39,0.518587984,0.490492079,1,2.773757613
56,cfacts,40,0.754415977,0.586702372,1,1.648890426
56,cfacts,43,0.886464348,0.383329943,1,1.537799716
56,cfacts,44,0.92431299,0.723286289,1,1.213840828
56,cfacts,47,0.990742093,0.195130375,1,1.346309032
56,cfacts,50,0.694997138,0.532534079,1,1.897126956
56,cfacts,0,0.978469548,0.023849163,1,1.311017931
56,cfacts,1,0.724286268,0.358078327,1,2.055732382
56,cfacts,2,0.68543486,0.064951884,1,2.113610794
56,cfacts,3,0.859759611,0.59389056,1,1.428473043
56,cfacts,5,0.714805225,0.230487795,1,2.149545612
56,cfacts,6,0.707893609,0.169592033,1,2.151000273
56,cfacts,7,0.548522613,0.333955264,1,3.224728868
56,cfacts,8,0.633059213,0.059689749,1,2.337927295
56,cfacts,11,0.937976643,0.588613973,1,1.304133172
56,cfacts,12,0.538924066,0.060143726,1,2.892511729
56,cfacts,15,0.688882442,0.262503251,1,2.277590407
56,cfacts,17,0.269595084,0.13380189,1,8.486173717
56,cfacts,20,0.353754933,0.222419449,1,9.314616335
56,cfacts,25,0.618460931,0.142861075,1,2.606056582
56,cfacts,28,0.472860385,0.167574513,1,4.208495088
56,cfacts,29,0.450061422,0.075134743,1,3.763484868
56,cfacts,30,0.98994825,0.197638655,1,1.348074849
56,cfacts,31,0.826087128,0.437083056,1,1.650973426
56,cfacts,2,0.815335387,0.465223306,1,1.653118009
56,cfacts,3,0.672110014,0.427464076,1,2.183893607
56,cfacts,4,0.994593768,0.043317626,1,1.29408509
56,cfacts,5,0.657753941,0.433727953,1,2.235960448
56,cfacts,7,0.47969924,0.24802723,1,4.353358413
56,cfacts,8,0.722584982,0.289481944,1,2.108675367
56,cfacts,12,0.528801942,0.495077365,1,2.693926438
56,cfacts,13,0.87049017,0.488328256,1,1.504468197
56,cfacts,14,0.598843052,0.47418087,1,2.411574909
56,cfacts,0,0.899425163,0.698961282,1,1.266615276
56,cfacts,1,0.882435691,0.705556404,1,1.282993692
56,cfacts,3,0.890062605,0.203698512,1,1.558275317
56,cfacts,5,0.753921191,0.101325829,1,1.903327568
56,cfacts,0,0.675991069,0.317684095,1,2.31838583
56,cfacts,1,0.629907151,0.197110486,1,2.607078976
56,bads,0,0.553732724,0.622589495,0,2.080281516
56,bads,4,0.008347486,0.909922162,0,1.42292981
56,bads,6,0.002078458,0.836943276,0,1.56947487
56,bads,8,0.324636035,0.607376368,0,2.739074299
56,bads,9,0.066604125,0.17744691,0,5.070331752
56,bads,10,0.558760642,0.643001866,0,2.00086616
56,bads,12,0.058074666,0.173142135,0,4.836934608
56,bads,13,0.0023348,0.677647044,0,2.023528595
56,bads,15,0.521756019,0.997944477,0,1.2566223
56,bads,17,0.418107242,0.622407783,0,2.447427907
56,bads,18,0.306464001,0.338084073,0,9.557684567
56,bads,20,0.055109599,0.229854955,0,5.103895111
56,bads,21,0.8851042,0.855339945,0,1.139758388
56,bads,23,0.775462753,0.842114119,0,1.263183972
56,bads,27,0.607326941,0.982496104,0,1.226986397
56,bads,28,0.086238482,0.931950109,0,1.42584777
56,bads,29,0.41640199,0.61043604,0,2.51893355
56,bads,32,0.208261639,0.799041828,0,1.816114667
56,bads,33,0.333168568,0.641166671,0,2.500559756
56,bads,35,0.543479156,0.885255917,0,1.429037991
56,bads,38,0.278588448,0.192897249,0,15.65940063
56,bads,41,0.389165024,0.709058219,0,2.08468487
56,bads,42,0.668149705,0.908491044,0,1.281988457
56,bads,45,0.063183996,0.478502631,0,3.388104838
56,bads,46,0.510666406,0.959935206,0,1.322266759
56,bads,48,0.491922222,0.818574665,0,1.618378278
56,bads,49,0.01978168,0.166819685,0,4.08522638
56,bads,51,0.880909677,0.971276502,0,1.043544146
56,bads,52,0.185681101,0.375640644,0,7.084809325
56,bads,53,0.741533558,0.787436764,0,1.373031271
56,bads,54,0.093254594,0.33602623,0,5.592824149
56,bads,55,0.580196409,0.730160929,0,1.716035511
56,bads,56,0.812615843,0.793176933,0,1.278716166
56,bads,4,0.360560424,0.886831088,0,1.547132491
56,bads,9,0.727974644,0.787202494,0,1.390705881
56,bads,10,0.883002758,0.991576399,0,1.025639381
56,bads,13,0.679573913,0.684993648,0,1.635714591
56,bads,14,0.520285144,0.774515334,0,1.694743904
56,bads,16,0.331566032,0.347717626,0,7.85631722
56,bads,18,0.343488581,0.674167279,0,2.302302537
56,bads,19,0.228278857,0.00713383,0,4.101124399
56,bads,21,0.321014776,0.748336474,0,1.986606393
56,bads,22,0.84663767,0.822077829,0,1.209790925
56,bads,23,0.642461409,0.996181644,0,1.186102764
56,bads,24,0.056688376,0.860494226,0,1.561599396
56,bads,26,0.838148546,0.920710996,0,1.121000189
56,bads,27,0.025870298,0.558482364,0,2.62255454
56,bads,32,0.282353857,0.859917661,0,1.637263637
56,bads,0,0.51881683,0.882447407,0,1.455167546
56,bads,1,0.306391638,0.729068814,0,2.073070113
56,bads,6,0.871350032,0.978065652,0,1.044757299
56,bads,9,0.753326439,0.810475851,0,1.327480911
56,bads,10,0.118923023,0.685629986,0,2.198175671
56,bads,11,0.163915182,0.889126185,0,1.550633845
56,bads,2,0.20526553,0.886217266,0,1.567919026
56,bads,4,0.587202087,0.602360069,0,2.050390952
57,cfacts,0,0.297857661,0.218967864,1,17.53212913
57,cfacts,1,0.298113661,0.201057724,1,14.57058764
57,cfacts,2,0.298113661,0.218967864,1,17.46630224
57,cfacts,3,0.283148556,0.187470687,1,14.12978911
57,cfacts,4,0.320888625,0.159981767,1,8.727558881
57,cfacts,5,0.353754933,0.13380189,1,6.419351804
57,cfacts,6,0.331644443,0.159981767,1,8.228544527
57,cfacts,7,0.47969924,0.24802723,1,4.353358413
57,cfacts,8,0.331644443,0.15369024,1,7.920215099
57,cfacts,9,0.337442745,0.152883243,1,7.652137952
57,cfacts,10,0.337298862,0.146697089,1,7.393711276
57,cfacts,11,0.386178141,0.245082075,1,7.338538475
57,cfacts,12,0.386178141,0.228495544,1,7.253440243
57,cfacts,13,0.38893769,0.205681475,1,6.857069936
57,cfacts,14,0.421733664,0.259234198,1,5.814570513
57,cfacts,15,0.469430404,0.271564173,1,4.535405521
57,cfacts,16,0.470379434,0.213807464,1,4.477647093
57,cfacts,17,0.481303899,0.277903529,1,4.292197306
57,cfacts,18,0.477864948,0.298340152,1,4.29302371
57,cfacts,19,0.47969924,0.091421826,1,3.582669963
57,cfacts,20,0.477864948,0.298340152,1,4.29302371
57,cfacts,21,0.481303899,0.277903529,1,4.292197306
57,cfacts,22,0.423885678,0.091421826,1,4.249234676
57,cfacts,23,0.423885678,0.091421826,1,4.249234676
57,cfacts,24,0.423885678,0.091421826,1,4.249234676
57,cfacts,25,0.423885678,0.091421826,1,4.249234676
57,cfacts,26,0.472860385,0.167574513,1,4.208495088
57,cfacts,27,0.431810029,0.091421826,1,4.145064852
57,cfacts,28,0.492367438,0.240827253,1,4.123015043
57,cfacts,29,0.341584205,0.025376867,1,4.122415775
57,cfacts,30,0.448195978,0.100972816,1,4.032692557
57,cfacts,31,0.48481713,0.169013646,1,4.025917765
57,cfacts,32,0.447122616,0.407489636,1,3.963379156
57,cfacts,33,0.496240749,0.316750377,1,3.919606475
57,cfacts,34,0.448195978,0.08449903,1,3.87282214
57,cfacts,35,0.402700771,0.040001434,1,3.851372593
57,cfacts,36,0.511264737,0.257146058,1,3.826104359
57,cfacts,37,0.450061422,0.075134743,1,3.763484868
57,cfacts,38,0.445965641,0.064620952,1,3.707063357
57,cfacts,39,0.438851705,0.047114672,1,3.60779513
57,cfacts,40,0.526374169,0.314167814,1,3.524532733
57,cfacts,41,0.62824666,0.101340696,1,2.460561659
57,cfacts,42,0.366208809,0.100972816,1,5.291554248
57,cfacts,43,0.722737495,0.239985185,1,2.114864358
57,cfacts,44,0.81700065,0.166779698,1,1.744971236
57,cfacts,45,0.778775036,0.091421826,1,1.811457249
57,cfacts,46,0.354803836,0.064620952,1,4.695858653
57,cfacts,47,0.860834638,0.221366327,1,1.63530856
57,cfacts,48,0.973594525,0.574895236,1,1.260736415
57,cfacts,3,0.840269597,0.126359856,1,1.658155728
57,cfacts,4,0.666480079,0.417674906,1,2.227339816
57,cfacts,5,0.779897548,0.693257839,1,1.447499497
57,cfacts,6,0.917094673,0.2317768,1,1.4984786
57,cfacts,8,0.591161725,0.477064449,1,2.440116325
57,cfacts,13,0.431542877,0.251856951,1,5.50805247
57,cfacts,14,0.370060465,0.311565903,1,7.411500489
57,cfacts,16,0.570775339,0.075620858,1,2.738904806
57,cfacts,17,0.752183155,0.57550254,1,1.670989388
57,cfacts,19,0.632394328,0.503000511,1,2.180960603
57,cfacts,21,0.808301296,0.081823325,1,1.715026883
57,cfacts,22,0.765559842,0.600051129,1,1.604704975
57,cfacts,31,0.894949452,0.434964323,1,1.490427843
57,cfacts,32,0.817054091,0.266634367,1,1.762741915
57,cfacts,33,0.962625497,0.785524827,1,1.121811077
57,cfacts,35,0.660687593,0.639743964,1,1.766209355
57,cfacts,38,0.584958763,0.171307505,1,2.906315157
57,cfacts,39,0.49254037,0.33604982,1,3.885718204
57,cfacts,44,0.769896117,0.61732357,1,1.570924548
57,cfacts,46,0.745579552,0.443223288,1,1.879997086
57,cfacts,48,0.728415385,0.20246629,1,2.079992437
57,cfacts,49,0.804183831,0.154195153,1,1.778081157
57,cfacts,50,0.866113668,0.080291307,1,1.564799429
57,cfacts,1,0.683035185,0.447603226,1,2.100884353
57,cfacts,2,0.732098398,0.365471995,1,2.017209002
57,cfacts,5,0.67592997,0.180046898,1,2.316766039
57,cfacts,6,0.931046307,0.452119503,1,1.407646213
57,cfacts,8,0.472960412,0.400155561,1,3.720119736
57,cfacts,13,0.822016573,0.591727187,1,1.500783637
57,cfacts,14,0.622905057,0.577011455,1,2.016216427
57,cfacts,15,0.829523841,0.617383758,1,1.457381138
57,cfacts,17,0.67686115,0.06715428,1,2.153437735
57,cfacts,20,0.911972242,0.005764941,1,1.417252557
57,cfacts,22,0.835613381,0.413051876,1,1.645037371
57,cfacts,23,0.988702839,0.454074244,1,1.304846965
57,cfacts,25,0.842641289,0.617634459,1,1.433879596
57,cfacts,5,0.503879364,0.361414189,1,3.6068462
57,cfacts,6,0.628802802,0.381190395,1,2.494529864
57,cfacts,7,0.733815945,0.635723219,1,1.616143237
57,cfacts,9,0.829365692,0.267586975,1,1.72523089
57,cfacts,11,0.907582959,0.494146495,1,1.425631754
57,cfacts,13,0.41389457,0.329184701,1,5.493871376
57,cfacts,14,0.827237825,0.250519488,1,1.732387506
57,cfacts,3,0.79592672,0.334486642,1,1.810198714
57,cfacts,6,0.664502357,0.025523513,1,2.121417359
57,cfacts,7,0.502105472,0.208399874,1,3.913669832
57,cfacts,1,0.936346983,0.666786922,1,1.245354618
57,cfacts,2,0.785818695,0.692078807,1,1.439578774
57,cfacts,4,0.91780703,0.574600355,1,1.34677036
57,cfacts,1,0.623870014,0.329235321,1,2.616608674
57,cfacts,0,0.687364078,0.643318531,1,1.700083423
57,bads,0,0.136419774,0.525317705,0,3.357665595
57,bads,1,0.401210608,0.667115462,0,2.253888038
57,bads,2,0.735573131,0.95957554,0,1.163043342
57,bads,7,0.177320223,0.935225243,0,1.451233634
57,bads,9,0.247808261,0.67855706,0,2.33338105
57,bads,10,0.537082649,0.904930262,0,1.398430314
57,bads,11,0.645574248,0.889970036,0,1.329156735
57,bads,12,0.266230381,0.279265075,0,29.88245093
57,bads,15,0.935446513,0.959799156,0,1.013440305
57,bads,18,0.103919394,0.11681074,0,5.058581027
57,bads,20,0.08074508,0.238552508,0,5.894780466
57,bads,23,0.457707383,0.821640987,0,1.64417702
57,bads,24,0.063563987,0.149687611,0,4.723450959
57,bads,25,0.519441278,0.77948055,0,1.683233943
57,bads,26,0.184801859,0.26248354,0,15.06421101
57,bads,27,0.134106044,0.578262184,0,2.872573431
57,bads,28,0.491308518,0.586010689,0,2.417314395
57,bads,29,0.358419352,0.470168053,0,4.074723618
57,bads,30,0.835603891,0.939011134,0,1.105888724
57,bads,34,0.118759049,0.634300054,0,2.462496138
57,bads,36,0.186837339,0.691185967,0,2.243740219
57,bads,37,0.526449968,0.888137194,0,1.437928359
57,bads,40,0.046111815,0.652128051,0,2.217969109
57,bads,41,0.464993654,0.658934016,0,2.164475288
57,bads,42,0.476382544,0.733450766,0,1.873258059
57,bads,43,0.740112245,0.761794594,0,1.4111916
57,bads,45,0.109012131,0.107371528,0,4.986277935
57,bads,47,0.092746633,0.781445967,0,1.80432697
57,bads,0,0.140248683,0.427383399,0,4.794069785
57,bads,3,0.109173209,0.248701736,0,7.100619841
57,bads,4,0.470933862,0.654652634,0,2.169021217
57,bads,7,0.005129279,0.966462404,0,1.320737737
57,bads,9,0.060169273,0.318730648,0,4.953190228
57,bads,10,0.481224336,0.668948355,0,2.089772126
57,bads,11,0.73046525,0.883738625,0,1.257417555
57,bads,12,0.423342444,0.422527062,0,4.088853196
57,bads,16,0.525336844,0.72817092,0,1.81232651
57,bads,18,0.00335821,0.427713158,0,3.289506798
57,bads,19,0.301960638,0.229319658,0,17.88115133
57,bads,21,0.723093917,0.981351398,0,1.14806649
57,bads,24,0.795576132,0.867957569,0,1.213102006
57,bads,26,0.756963867,0.959066454,0,1.147238993
57,bads,27,0.511322465,0.680134486,0,1.98690923
57,bads,0,0.441983189,0.713469689,0,1.993386164
57,bads,1,0.165876993,0.232914313,0,11.64950516
57,bads,2,0.03166223,0.787468212,0,1.723770411
57,bads,3,0.232988977,0.433015769,0,5.440558993
57,bads,4,0.012610276,0.831871732,0,1.591258405
57,bads,8,0.258682319,0.218659117,0,30.74909774
57,bads,10,0.00831189,0.331776313,0,3.919293721
57,bads,12,0.59299076,0.964958215,0,1.261075248
57,bads,0,0.039009317,0.743504514,0,1.863183704
57,bads,1,0.195314106,0.133707756,0,7.781586808
57,bads,2,0.303710638,0.55795197,0,3.198968332
57,bads,4,0.117768152,0.860296025,0,1.601391381
57,bads,5,0.194911447,0.556624416,0,3.209925021
57,bads,0,0.03614284,0.15898981,0,4.302608163
57,bads,3,0.678713707,0.787909228,0,1.453798948
57,bads,0,0.682912083,0.994823128,0,1.160772273
57,bads,1,0.55366692,0.695583592,0,1.854530211
57,bads,0,0.531476776,0.61846016,0,2.156695263
58,cfacts,0,0.297857661,0.218967864,1,17.53212913
58,cfacts,1,0.298113661,0.218967864,1,17.46630224
58,cfacts,2,0.298113661,0.201057724,1,14.57058764
58,cfacts,3,0.283148556,0.187470687,1,14.12978911
58,cfacts,4,0.320888625,0.159981767,1,8.727558881
58,cfacts,5,0.331644443,0.159981767,1,8.228544527
58,cfacts,6,0.320888625,0.15369024,1,8.362195881
58,cfacts,7,0.370060465,0.311565903,1,7.411500489
58,cfacts,8,0.386178141,0.146697089,1,5.850456967
58,cfacts,9,0.337298862,0.245082075,1,11.43676979
58,cfacts,10,0.38893769,0.205681475,1,6.857069936
58,cfacts,11,0.386178141,0.228495544,1,7.253440243
58,cfacts,12,0.353754933,0.259234198,1,9.600149487
58,cfacts,13,0.421733664,0.13380189,1,4.822739355
58,cfacts,14,0.41389457,0.329184701,1,5.493871376
58,cfacts,15,0.366208809,0.271564173,1,8.460763537
58,cfacts,16,0.354803836,0.064620952,1,4.695858653
58,cfacts,17,0.469430404,0.271564173,1,4.535405521
58,cfacts,18,0.470379434,0.213807464,1,4.477647093
58,cfacts,19,0.47969924,0.24802723,1,4.353358413
58,cfacts,20,0.423885678,0.091421826,1,4.249234676
58,cfacts,21,0.481303899,0.277903529,1,4.292197306
58,cfacts,22,0.481303899,0.277903529,1,4.292197306
58,cfacts,23,0.423885678,0.091421826,1,4.249234676
58,cfacts,24,0.423885678,0.091421826,1,4.249234676
58,cfacts,25,0.423885678,0.091421826,1,4.249234676
58,cfacts,26,0.423885678,0.091421826,1,4.249234676
58,cfacts,27,0.472860385,0.167574513,1,4.208495088
58,cfacts,28,0.431810029,0.091421826,1,4.145064852
58,cfacts,29,0.341584205,0.025376867,1,4.122415775
58,cfacts,30,0.448195978,0.100972816,1,4.032692557
58,cfacts,31,0.48481713,0.169013646,1,4.025917765
58,cfacts,32,0.447122616,0.407489636,1,3.963379156
58,cfacts,33,0.448195978,0.08449903,1,3.87282214
58,cfacts,34,0.402700771,0.040001434,1,3.851372593
58,cfacts,35,0.450061422,0.075134743,1,3.763484868
58,cfacts,36,0.472960412,0.400155561,1,3.720119736
58,cfacts,37,0.445965641,0.064620952,1,3.707063357
58,cfacts,38,0.517890639,0.196681495,1,3.661057514
58,cfacts,39,0.503879364,0.361414189,1,3.6068462
58,cfacts,40,0.47969924,0.091421826,1,3.582669963
58,cfacts,41,0.526374169,0.314167814,1,3.524532733
58,cfacts,42,0.366208809,0.100972816,1,5.291554248
58,cfacts,43,0.658939153,0.495112617,1,2.097439135
58,cfacts,44,0.80583057,0.125132858,1,1.755360286
58,cfacts,45,0.840663758,0.297788134,1,1.687496637
58,cfacts,5,0.594079404,0.140748582,1,2.77002456
58,cfacts,6,0.496069404,0.207353224,1,4.004201848
58,cfacts,9,0.408520005,0.048502762,1,3.900489201
58,cfacts,11,0.657496223,0.081961137,1,2.268686658
58,cfacts,12,0.83655359,0.745070807,1,1.302838741
58,cfacts,14,0.792903314,0.415553121,1,1.761853076
58,cfacts,17,0.974970301,0.455513163,1,1.327075331
58,cfacts,21,0.694620144,0.573938688,1,1.817811245
58,cfacts,25,0.54857461,0.301813949,1,3.299925999
58,cfacts,26,0.799867264,0.62837137,1,1.498190134
58,cfacts,31,0.967605145,0.068202506,1,1.350848857
58,cfacts,34,0.700382697,0.052362893,1,2.033188184
58,cfacts,35,0.538824494,0.082296241,1,2.994171154
58,cfacts,36,0.93920542,0.056976168,1,1.397184626
58,cfacts,37,0.84123954,0.631340976,1,1.421359454
58,cfacts,38,0.483891804,0.042592521,1,3.198903032
58,cfacts,40,0.653609667,0.509927701,1,2.08304778
58,cfacts,42,0.93611646,0.002078929,1,1.370737007
58,cfacts,45,0.718244298,0.449871798,1,1.964179979
58,cfacts,46,0.884826439,0.255333816,1,1.575178102
58,cfacts,47,0.448616023,0.30370731,1,4.860282401
58,cfacts,48,0.987760397,0.651613483,1,1.190489863
58,cfacts,52,0.372631842,0.324772296,1,6.962352685
58,cfacts,1,0.733994688,0.623204531,1,1.636197838
58,cfacts,7,0.62491616,0.270343336,1,2.663345088
58,cfacts,10,0.391210081,0.005177295,1,3.538223012
58,cfacts,11,0.635457877,0.522978283,1,2.11716722
58,cfacts,14,0.478932539,0.114671774,1,3.760253248
58,cfacts,15,0.46980487,0.240616379,1,4.545349683
58,cfacts,19,0.468403632,0.253517665,1,4.578084672
58,cfacts,21,0.433610688,0.253726305,1,5.445184799
58,cfacts,23,0.509617366,0.39625998,1,3.355909552
58,cfacts,26,0.498268489,0.176173297,1,3.860813225
58,cfacts,27,0.803499514,0.60749323,1,1.517656669
58,cfacts,1,0.652005088,0.104975852,1,2.339925007
58,cfacts,3,0.986664833,0.645841006,1,1.195770948
58,cfacts,5,0.559073967,0.078938531,1,2.830820257
58,cfacts,7,0.912633614,0.45994802,1,1.438645692
